location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
8558,"Chennai","pm25",33,"µg/m³","2024-02-11T19:00:00+00:00","2024-02-12T00:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",30,"µg/m³","2024-02-11T20:00:00+00:00","2024-02-12T01:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",38,"µg/m³","2024-02-11T21:00:00+00:00","2024-02-12T02:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",36,"µg/m³","2024-02-11T22:00:00+00:00","2024-02-12T03:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",34,"µg/m³","2024-02-11T23:00:00+00:00","2024-02-12T04:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",34,"µg/m³","2024-02-12T00:00:00+00:00","2024-02-12T05:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",44,"µg/m³","2024-02-12T01:00:00+00:00","2024-02-12T06:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",43,"µg/m³","2024-02-12T02:00:00+00:00","2024-02-12T07:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",24,"µg/m³","2024-02-12T03:00:00+00:00","2024-02-12T08:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",20,"µg/m³","2024-02-12T04:00:00+00:00","2024-02-12T09:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",20,"µg/m³","2024-02-12T05:00:00+00:00","2024-02-12T10:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",17,"µg/m³","2024-02-12T07:00:00+00:00","2024-02-12T12:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",21,"µg/m³","2024-02-12T08:00:00+00:00","2024-02-12T13:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",21,"µg/m³","2024-02-12T09:00:00+00:00","2024-02-12T14:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",35,"µg/m³","2024-02-12T10:00:00+00:00","2024-02-12T15:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
